Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,241,09999,000,000,14360,SG2003-066,Apache Plaza,City of St. Anthony,0000021004A1,"The city of St. Anthony Village is seeking TBRA funding for asbestos remediation for Apache Plaza at 3800 Silver Lake Road.  Investigation has identified asbestos containing material.  The roof was unable to be tested since the mall is still partially occupied and it is important to maintain integrity of the roof.  Additional sampling is planned prior to demolition.  The applicant requested TBRA funding assuming the roof material will contain asbestos.  The recommended funding is only for remediation of known asbestos.  Based upon future assessments, the city may request additional TBRA funding.  The cost to remediate asbestos contamination is a significant barrier to the city's redevelopment goals.",Uncertain from information available,,N/A,Closed,," $	585,600.00 "," $	585,600.00 ",,3800 Silver Lake Road - St. Anthony,St. Anthony,Ramsey,8,41B,6/25/03,,12/31/04,,,,,7/29/03,,,,,,2003,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14398,SG2005-032,St. Francis Auto Parts,City of St. Francis,0000004704A2,"St. Francis Auto Parts, submitted by the city of St. Francis, is a TBRA request as part of the match requirements for a DEED grant request. The city requests cleanup assistance for 4201 St. Francis Boulevard. The proposed redevelopment plan is for a commercial/retail building and associated parking.  The site has soil contamination consisting of petroleum, volatile organic compounds and heavy metals. In addition, asbestos containing materials are present in the buildings. TBRA funds will be used for asbestos abatement and to remediate contaminated soil.",Commercial and retail,,N/A,Closed,," $	160,304.00 "," $	146,516.96 ",,Hwy 47 and 227th Ave NW - St. Francis,St. Francis,Anoka,9,31A,1/12/05,,6/30/07,,,,,3/22/05,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14138,SG1999-055,5101 Minnetonka Boulevard,City of St. Louis Park,0000004465A1,"TBRA funding will assist with the local match for a DTED grant to address contamination stemming from the former Waldorf-Nevens Dry Cleaner. Tetrachloroethene (PCE) has been documented in the soil and groundwater, and a PCE odor was detected from a pipe on the south side of the building in 1997. The DTED budget includes site investigation and remediation planning, RAP implementation, removal of hazardous building materials, building demolition, soil excavation and disposal, installation of a soil venting system, groundwater monitoring, and lab analysis.  A five-level mixed-use building for commercial, retail and housing along with an underground parking garage will be constructed on the cleaned site.","Redevelopment of a mixed-use building including commercial, retail and indeterminate housing",,N/A,Closed,," $	87,152.00 "," $	87,123.75 ",,5101 Minnetonka Blvd. - St. Louis Park,St. Louis Park,Hennepin,6,46B,6/23/99,,12/31/01,6/30/05,,,,9/17/99,,,,,,1999,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14362,SG2003-068,Lithium Corporation of America / ConAgra,City of St. Louis Park,0000004465A1,"The city of St. Louis Park seeks TBRA match for a DTED grant to supplement cleanup at a six acre site at 2401 Edgewood Avenue.  The site was used as a brickyard in 1931, a lithium manufacturing facility starting in 1942 and a food processing manufacturing facility starting in 1960.  Since 1998 the site has been vacant, and many interested developers have walked away from the site because of the severe and unusual contamination issues.  The soil and ground water at the site is impacted by lithium, and is of concern in that the ground water levels are 10 times the state drinking water standard.  Impacted soils exist below the water table at depths of 25 feet and are located underneath the building.  Two city of St. Louis Park municipal water supply wells lie less than one-mile down gradient from the site.  In addition, soils have DRO, lead and barium contamination.  The site also contains 10 cesspools.",,,N/A,Closed,," $	436,465.00 "," $	436,465.00 ",,2401 Edgewood Ave. - St. Louis Park,St. Louis Park,Hennepin,6,46A,6/25/03,,12/31/04,,,,,9/5/03,,,,,,2003,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,16037,SG2011-177,Ellipse II (fka e2),City of St. Louis Park,0000004465A1,"$275,000 in TBRA funding, $346,690 from DEED and $200,000 from Hennepin Councy for additional Phase Ii environmental site assessment, RAP development, soil remediation and vapor barrier installation on a 0.73-acre vacant commercial site formerly used as a gas station. The contaminants of concern include arsenic and lead, polynuclear aromatic hydrocarbons, gasoline-range dynamics, petroleum-related colative organic compounds, and asbestos containing debris soil as well as trichloroethylene, DRO and GRO in the groundwaer and related soil vapor impacts from the TCE and 1,3,5-trimethylbenzene. Expected benefits include the development of 58 apartments with undergound parking and surface parking for an adjacent retail development. Private investment is estimated to be approximately $12.6 million.",58 apartments with undergound parking and surface parking for an adjacent retail development.,,N/A,Closed,2011-367," $	275,000.00 "," $	275,000.00 ",,"3824 Excelsior Blvd, St. Louis Park",St. Louis Park,Hennepin,6,46B,1/11/12,,12/31/14,,2/10/12,2/13/12,2/29/12,3/6/12,3/7/12,,,,,2011,12001836,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14403,SG2005-053,National Lead Site,City of St. Louis Park,0000004465A1,"The city of St. Louis Park applied for TBRA funding to assist with cleanup-associated costs at the National lead site, a 11.6-acre site located at 7003 Lake Street West.  The National Lead/Golden Auto site is a former superfund site with numerous contaminants.  TBRA funds will be used as a match to a DEED grant for soil remediation and some demolition costs.  The redevelopment plan proposes a 99,000 square foot industrial building.  A significant amount of Hennepin County and other cleanup funds are also requested for this site.
TBRA funds can be used for DEED eligible costs in addition to acquisition, which is eligible under DEED statutes.  Total cleanup costs are about $ 12,703,500, which is about 220% of the redevelopment costs.",Industrial,National Lead,N/A,Closed,," $	800,000.00 "," $	800,000.00 ",,7003 Lake Street West - St. Louis Park,St. Louis Park,Hennepin,6,46B,6/29/05,,6/30/07,,,,,8/15/05,,,,,,2005,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14436,SG2006-082,National Lead,City of St. Louis Park,0000004465A1,"The National Lead project is located at 7003 Lake Street in St. Louis Park.  TBRA funding ($167,000) is to be used for soil remediation and capping of contaminated soils.  The end use is to be a showroom/office development (2 buildings) totaling 147,000 square feet.  Funding of $800,000 was awarded to this project in Spring, 2005. This TBRA award amount meets the developer's revised budget request of each cleanup- funding partner.  Expected benefits include an increase of $196,000 in annual property taxes and 290 new full-time and 45 part-time jobs.",Office showroom,National Lead,N/A,Closed,2006-163," $	167,000.00 "," $	167,000.00 ",,7003 Lake Street in St. Louis Park 55426,St. Louis Park,Hennepin,6,46B,6/28/06,,6/30/08,,,,,9/18/06,,,,,,2006,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14113,SG1997-002,4820 W. Excelsior Boulevard,City of St. Louis Park EDA,0000004465A1,"Remove asbestos prior to demolition of an obsolete office building and parking garage. Asbestos was used throughout the building, which was constructed between 1953 and 1970, with three levels of office space and two levels of parking ramp used by several small businesses.  Asbestos abatement will address asbestos found in ceiling spray, floor tile, a light liner, ductwork on the building roof, and pipe insulation. The parking structure was deemed to be structurally unsafe and no longer useable and the entire property was declared tax forfeited in 1994.  Once the building is demolished, the site will be used for parking and open space until commercial development occurs as part of the larger planned 125-acre Town Center redevelopment. Town Center will include a mix of housing and employment.",Parking and open space until commercial development occurs,,N/A,Closed,," $	179,500.00 "," $	102,180.51 ",,4820 Excelsior Blvd. - St. Louis Park,St. Louis Park,Hennepin,6,46B,12/19/96,,,,,,,4/22/97,,,,,,1996,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14148A,SG1999-169a,Mill City Plywood - I,City of St. Louis Park EDA,0000004465A1,"St. Louis Park is seeking TBRA match for a DTED grant to remediate the Mill City Plywood site on the northwest quadrant of the intersection of Hwy. 7 and Louisiana Ave.  The company began development of the site with two buildings in 1952.  An adjacent St. Louis Park right-of-way will become part of the site.  Plywood was manufactured and sold on the property through 1992.  Since then it has been used as a plywood warehouse and distribution center.  Urea formaldehyde resin glue was used to make the plywood.  Polynuclear hydrocarbons (PAH?s) and phenolic compounds from the Reilly Tar & Chemical Corp. site located immediately to the north of the site have migrated to the site.  The site is contaminated with high levels of creosote?related compounds likely associated with the former Reilly Tar operations.  A court ordered consent decree limited the liability of the responsible parties for the Reilly Tar site to groundwater monitoring and provision of topsoil to the Mill City site.  
MSP Real Estate, Inc. is proposing development of 200 market rate apartment units on the site.  The housing will be conveniently located near major employment centers, commercial sectors, public transit and recreational attractions.  The 4-story building will be constructed with a pile foundation due to poor soil conditions and to minimize contaminated soil removal and disposal.  Cleanup cost at 9 percent of anticipated redevelopment expense constitutes a significant barrier to implementing this project.",,Mill City Plywood,N/A,Closed,," $	316,785.00 "," $	316,785.00 ",,7301 Walker St. - St. Louis Park,St. Louis Park,Hennepin,6,46B,12/15/99,,12/31/01,,,,,4/7/00,,,,,,1999,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14148B,SG1999-169b,Mill City Plywood - II,City of St. Louis Park EDA,0000004465A1,"St. Louis Park is seeking TBRA match for a DTED grant to remediate the Mill City Plywood site on the northwest quadrant of the intersection of Hwy. 7 and Louisiana Ave.  The company began development of the site with two buildings in 1952.  An adjacent St. Louis Park right-of-way will become part of the site.  Plywood was manufactured and sold on the property through 1992.  Since then it has been used as a plywood warehouse and distribution center.  Urea formaldehyde resin glue was used to make the plywood.  Polynuclear hydrocarbons (PAH?s) and phenolic compounds from the Reilly Tar & Chemical Corp. site located immediately to the north of the site have migrated to the site.  The site is contaminated with high levels of creosote?related compounds likely associated with the former Reilly Tar operations.  A court ordered consent decree limited the liability of the responsible parties for the Reilly Tar site to groundwater monitoring and provision of topsoil to the Mill City site.

MSP Real Estate, Inc. is proposing development of 200 market rate apartment units on the site.  The housing will be conveniently located near major employment centers, commercial sectors, public transit and recreational attractions.  The 4-story building will be constructed with a pile foundation due to poor soil conditions and to minimize contaminated soil removal and disposal.  Cleanup cost at 9 percent of anticipated redevelopment expense constitutes a significant barrier to implementing this project.",multifamily housing,Mill City Plywood,N/A,Closed,," $	56,700.00 "," $	56,700.10 ",,7301 Walker St. - St. Louis Park,St. Louis Park,Hennepin,6,46B,12/15/99,,12/31/02,,,,,2/22/01,,,,,,2000,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
